Id,preco
336,338617.7609461209
337,833380.6126551017
338,1674979.861846526
339,380545.0379081763
340,433333.3333333333
341,1184986.4519274198
342,966945.1411525486
343,1141583.3333333533
344,790296.4526136187
345,568913.9933969373
346,941294.3948207571
347,640000.0
348,685000.0
349,1072200.0
350,372500.0
351,1301930.3166619076
352,562500.0
353,1195313.7333155964
354,362500.0
355,660000.0
356,629599.9999999756
357,1286247.93834196
358,302779.36525713635
359,1038074.2301225639
360,298670.0836416154
361,1015639.020974423
362,287906.9233424298
363,245500.0
364,465554.11841697065
365,694500.0
366,1500000.0
367,283186.48164142476
368,1347644.7978793771
369,2735740.6797863077
370,380434.8596869818
371,392984.02336615365
372,986481.3819412185
373,1400000.0
374,799546.6463711993
375,2849503.518336334
376,401531.40159251366
377,487607.0002455615
378,1298287.1943582054
379,383110.7550941038
380,499373.87331562955
381,295000.0
382,513272.98431643296
383,769237.2697734288
384,607480.1707770618
385,394949.95608164475
386,1092669.6414501793
387,1240448.0301492177
388,390000.0
389,897311.4
390,422713.7324915383
391,445200.0
392,1225074.0007291213
393,565739.0224183245
394,334639.95962358295
395,350000.0
396,445000.0
397,445782.9856407478
398,536678.8175904304
399,586176.4705882334
400,583759.0182853057
401,322893.9497185432
402,309766.1094958694
403,389659.3406593348
404,860083.3374052106
405,1049239.5290484524
406,260000.0
407,505000.0
408,943874.7784998008
409,607313.1866891851
410,455905.7691181194
411,440000.0
412,340904.51186800795
413,607219.0692480939
414,591720.2230834751
415,517472.9087664545
416,591118.1860369678
417,526472.2443888991
418,369500.0
419,274500.0
420,561444.1833221434
421,321336.80760593904
422,320000.0
423,245857.14285714287
424,274500.0
425,528105.725220009
426,1100000.0
427,1026401.3211073128
428,3033333.3333333335
429,345516.7240349451
430,288347.92816058226
431,236322.5
432,1145918.8364834369
433,222881.52902764714
434,1200001.0317831207
435,475638.6958845535
436,1278298.8458819948
437,1127350.9387612094
438,425766.7237593335
439,223239.98226640114
440,616873.5153131756
441,260000.0
442,270000.0
443,359750.06040108344
444,1243515.8387221033
445,836606.0644587124
446,356881.3637821607
447,439056.58169689844
448,872984.3080141768
449,340000.0
450,327149.36006834445
451,1072200.0
452,1157000.0
453,478196.94397281995
454,380604.8643904429
455,572993.2719426217
456,757597.4478884221
457,385892.41051768645
458,400000.0
459,358250.0
460,285000.0
461,780000.0
462,350000.0
463,519283.8605704427
464,321097.74193547276
465,458600.0
466,1682061.731029205
467,1462000.0
468,1169350.750091549
469,2527456.155611174
470,939996.2348191509
471,491312.30836364755
472,335046.5849421205
473,266306.1224489811
474,313095.0415718677
475,990000.0
476,837947.2412664864
477,452499.99999997613
478,174423.90596611553
479,634151.7292819872
480,537782.409126918
481,1206854.6247661
482,474806.2405665788
483,400000.0
484,639251.9221437699
485,617636.3480122635
486,1592909.213350674
487,516394.6419520229
488,988116.8897156705
489,350000.0
490,811959.1836734698
491,305019.23357929924
492,402706.55879708426
493,362500.0
494,604615.384615393
495,1334903.1428243734
496,834058.2633998244
497,622212.9538255471
498,623750.0
499,460000.0
500,1040064.4402314895
501,3376597.7638602583
502,587324.5960771814
503,320000.0
504,328753.5176110816
505,1553294.1176482134
506,1180000.0
507,444791.2243454524
508,225071.79632128487
509,495000.0
510,765375.9091606567
511,588500.0
512,2362680.5049052984
513,414920.9354869497
514,401670.29282027384
515,443333.3333333333
516,1207957.731513497
517,757766.3274417641
518,685188.6792453183
519,401189.04301110626
520,1406259.727241641
521,955803.5622085201
522,650000.0
523,300000.0
524,1072200.0
525,941776.6070433174
526,817500.0
527,2311268.048392749
528,645701.490254891
529,287000.0
530,1106853.232497703
531,1900000.0
532,655299.3609572003
533,802781.5846217608
534,365000.0
535,476468.93488695484
536,660519.4241717657
537,4932884.544462217
538,1598982.338073984
539,1014760.7135108205
540,349758.73232245527
541,295000.0
542,629667.7021383487
543,1179443.4687793513
544,444019.74098037754
545,625249.1952370862
546,450000.0
547,1551483.4537846902
548,352500.0
549,340975.6793346143
550,1032864.1159351672
551,429432.6486890086
552,941588.9665550283
553,321675.7801943175
554,366384.2667451293
555,358049.0451628175
556,364806.9274454533
557,429250.0
558,240012.71224015046
559,1304432.2837062636
560,466175.54843793047
561,400000.0
562,289051.6498125008
563,520000.0
564,583143.1902667303
565,473129.6605245346
566,347495.1935703336
567,314567.4803477351
568,625777.2915826573
569,800000.0151134519
570,237500.0
571,834100.5494996371
572,364806.9274454533
573,834200.0
574,447038.75968992803
575,369179.10596596065
576,2427372.971282218
577,1483061.7499663031
578,240000.0
579,651600.4761708935
580,1304271.2226642107
581,378500.0
582,4891178.592927509
583,2606158.5838693287
584,380000.0
585,1390658.4896361106
586,834200.0
587,1197500.0
588,1298294.78839671
589,635000.0
590,344013.8602607767
591,1150000.172623516
592,354826.08695650654
593,497000.0
594,349000.0
595,381333.3333333333
596,584105.689770213
597,395446.3287928358
598,663995.2122269686
599,431733.98484644043
600,692072.0720720266
601,648782.8295148717
602,1204995.1371162427
603,395000.0
604,480000.0
605,1839037.0745061133
606,301368.83278328035
607,895000.0
608,530000.0
609,1000000.0
610,397800.0000000329
611,672056.7640283097
612,640946.656649129
613,569360.0039351006
614,500000.1681265166
615,3478393.2402344528
616,373783.62284582044
617,683359.9417431916
618,310000.0
619,276329.7370910654
620,488000.0
621,458416.57208345376
622,3347451.640891622
623,1298008.229913923
624,407500.0
625,668544.9527134411
626,262446.1274350564
627,2114887.4274146473
628,364806.9274454533
629,1246567.3594928018
630,337506.26469528
631,834200.0
632,431371.68141593016
633,943861.1397879206
634,411667.1672307995
635,716900.0
636,575000.0
637,518085.53971487307
638,407998.51608345745
639,224476.67051076924
640,494759.0578920005
641,1100000.0
642,405833.33333334455
643,635000.0
644,535000.0
645,530000.0
646,339196.7571538518
647,180000.0
648,419918.3701037739
649,380000.0
650,621195.5714649772
651,817365.1706577598
652,492703.23526403477
653,600694.7292608819
654,361473.2247901015
655,1287823.1066241465
656,394491.22691308055
657,363212.429458354
658,400000.0
659,333844.46938775317
660,610500.0
661,1356050.7484497172
662,555384.1275100883
663,488765.8489743347
664,575573.8571428572
665,376744.8521766019
666,523000.0
667,600473.153081808
668,695271.7252958998
669,700000.0
670,1434205.3630204098
671,684333.3333333334
672,345806.0248604023
673,867161.0169491598
674,1200000.0
675,451376.84740700416
676,470000.0
677,569999.9965121044
678,270342.17391300504
679,195000.0
680,529690.5859117841
681,414000.0
682,398675.0
683,351367.81609195186
684,291351.0517711076
685,825390.2277249607
686,2193196.202531631
687,387261.1464968185
688,623750.0
689,413352.26480825525
690,602897.0
691,900899.6401439441
692,658137.646673557
693,661623.9346887583
694,650000.0
695,787926.91055595
696,550000.0
697,351357.3046235189
698,1103824.478052791
699,325000.0
700,505303.10960329487
701,345516.12903226237
702,702818.5336069473
703,945158.3608521869
704,1521994.2221089301
705,377103.82153410674
706,304780.20081786346
707,1668269.822484962
708,218491.14273162736
709,2461236.2209624937
710,360131.2704551006
711,806666.9943386776
712,438575.5544413267
713,343995.0024320439
714,546892.1609681001
715,1195000.0
716,706693.1966875693
717,861668.3806055097
718,592656.5861469263
719,283498.5653222292
720,199000.0
721,370006.7253411737
722,745500.0
723,185000.0
724,985436.0042324839
725,435728.72164964996
726,1150000.0
727,460569.64419615373
728,708099.8389692557
729,426697.5
730,572352.9411764686
731,1279678.5758843103
732,233333.33333333334
733,373014.7976515131
734,593500.0
735,384526.9097856846
736,258484.47204965778
737,363206.8888888841
738,1674649.8889789549
739,745000.0
740,497500.0000000022
741,1700042.2923886888
742,765375.9091606567
743,355000.0
744,319819.2476154096
745,350000.0
746,368368.2721249611
747,1103888.801605856
748,913260.7445455758
749,389423.30947846296
750,392800.0
751,333709.6158253281
752,190000.0
753,509646.82066263066
754,374187.5304432572
755,925069.9908825529
756,381381.13800573273
757,563928.5714286029
758,441770.99866859923
759,342870.43395576585
760,810213.5541724198
761,585666.666666634
762,550000.0
763,219300.60056773713
764,1000000.0
765,217800.56047727127
766,590760.712251695
767,1743240.4787241004
768,549147.1163245122
769,817500.0
770,378200.0000000052
771,935826.33711157
772,2845341.723148844
773,650884.8777070538
774,1586615.4685244837
775,950000.0
776,1734827.5422386876
777,1278024.884219545
778,324505.42598357954
779,512000.0
780,390485.36507061915
781,250000.0
782,404611.5354567489
783,1033564.15006948
784,344388.39603579463
785,487000.0
786,217500.0
787,987690.5229533607
788,429608.93854749156
789,142635.0928184017
790,366181.30927280604
791,859262.9881626902
792,363648.2230628088
793,395275.547086348
794,1134309.9347405876
795,469671.02235933417
796,453179.7062811972
797,295000.0
798,955174.4684607662
799,400000.0
800,814788.4841363122
801,300000.0
802,1280000.0
803,1673318.8049044104
804,447348.51510336954
805,269116.0145190402
806,248929.291656163
807,260000.0
808,564200.0
809,1146581.0412937768
810,613736.3584024934
811,543333.3333333334
812,430240.2383255538
813,334500.0
814,617317.7362799506
815,957782.4332478206
816,1654754.7683928183
817,353511.09090886323
818,335000.0
819,958559.4259232816
820,720815.5916526126
821,442218.05966293236
822,618000.0
823,928000.0
824,440000.0
825,3374029.4029374383
826,290000.0
827,335250.0
828,542656.7804775307
829,330000.0
830,1003680.0
831,610014.9557362773
832,298395.86868643534
833,705139.6176313452
834,250000.0
835,950000.0
836,878852.3114754169
837,503000.0
838,84100733.42184082
839,377428.5714285714
840,320000.0
841,339190.0
842,871336.20214152
843,2400874.2843924905
844,854548.4201581241
845,1532619.5507383498
846,358565.22074125544
847,458000.0
848,437940.0
849,693314.047185162
850,806234.7464899711
851,513152.7784368743
852,431916.1231110386
853,638726.9162839132
854,361226.038889744
855,430720.29315877205
856,343500.0
857,772919.8013696806
858,302497.5
859,1109421.5421331048
860,349999.99760693655
861,298076.8022813867
862,506858.92826044926
863,447696.4769647692
864,387726.52952409105
865,2000000.0
866,236322.5
867,791348.0675696931
868,3396763.4868566864
869,367579.1486868746
870,608701.8970616666
871,1093371.8481294299
872,529797.0599418643
873,1500865.7737235746
874,1451540.9855867892
875,354201.52577864163
876,1080471.9360722327
877,418485.4781694974
878,284535.99269294646
879,320465.5128730091
880,601833.2794298751
881,1072200.0
882,1205714.0085291688
883,372035.35418295494
884,1815940.9609895498
885,2873206.645373559
886,820000.1355205824
887,207635.50548112014
888,346547.62486514176
889,524461.5172329501
890,669105.0352305266
891,831472.1666666666
892,864105.9703823389
893,295184.8648648664
894,361037.4714972759
895,1497098.4687115434
896,665716.7261249888
897,241470.0
898,398675.0
899,812143.5800227299
900,1163333.3333333333
901,507500.0
902,352414.6195210462
903,985207.7522798569
904,410070.11053623504
905,722214.4207116852
906,973449.688457452
907,1009356.1670945206
908,969131.2625065687
909,2546602.4208017387
910,541980.1980198027
911,382988.9851704793
912,270000.0
913,1167410.9191091573
914,1181893.9268743012
915,1164722.3101798692
916,320515.24531718134
917,2915793.260310052
918,475000.0
919,361916.3393944315
920,293524.2426496574
921,2727605.1115811868
922,1038945.5825640397
923,210780.59338418045
924,401807.8550022301
925,367666.6666666667
926,401743.10847508366
927,642654.1779068824
928,358541.2040570988
929,1141871.9714150964
930,312204.4228820745
931,443741.59059393115
932,704621.4931748912
933,441587.87068721454
934,663280.5364781906
935,180000.0
936,271464.47758241475
937,1297873.8601609264
938,350000.0
939,1197500.0
940,450000.0
941,3050128.0991729647
942,1116183.2335329074
943,830000.0
944,491200.00000000006
945,1125159.2563723172
946,288845.35870062263
947,360000.0
948,627113.3605829343
949,1082743.6574006078
950,520000.48921779887
951,415000.0
952,1273635.2434157114
953,1325000.0
954,2194089.6963715265
955,470000.0
956,1213429.6723615108
957,233475.314617646
958,321044.73941812984
959,276870.9374999898
960,930000.0
961,608232.1899736095
962,450000.0
963,454654.6998326089
964,1727915.377293646
965,431739.4849653231
966,332500.0
967,830000.0
968,947500.3112259945
969,523000.0
970,1706815.9625952702
971,417919.99999999703
972,762092.1309178005
973,390667.2263373486
974,455000.0
975,210999.99999996673
976,385112.3522196958
977,469673.41975071316
978,3181912.244830237
979,524286.6428179011
980,221863.24531731696
981,460075.67317693157
982,371925.89955024596
983,302497.5
984,284999.0
985,1113579.3145754745
986,1403079.5063662783
987,1335315.0
988,603710.9550688254
989,384956.49194734654
990,380659.6791078581
991,1275392.500674391
992,838750.0
993,345861.5011066196
994,641893.2642486724
995,1267857.142857143
996,702574.5887504721
997,517284.93879936717
998,643333.3333333334
999,840000.0
1000,537500.0
1001,4272412.694729778
1002,795000.0
1003,300759.12408759195
1004,1165167.9570919187
1005,410000.0
1006,403440.3506904634
1007,593260.6367498981
1008,993470.4604877767
1009,357848.1790265463
1010,291142.673453761
1011,1288162.888514703
1012,1996500.8564501952
1013,386068.5945951187
1014,283956.96969697153
1015,440000.0
1016,543870.661592339
1017,188036.6638951725
1018,666310.4563062169
1019,241169.17225140406
1020,339094.97192258993
1021,332500.0
1022,304780.68620993174
1023,300000.0
1024,1764487.9030596914
1025,1447931.5966533406
1026,1032247.3421760334
1027,558172.5888324826
1028,1132520.4200700114
1029,1380000.0
1030,491017.59216731036
1031,718072.1259335466
1032,212182.98556638567
1033,1375478.1962695222
1034,339489.59032905585
1035,400909.09090902284
1036,664554.3607834802
1037,297487.46903757297
1038,2021573.57343088
1039,435360.09785010613
1040,331041.2849923869
1041,383598.61111110816
1042,351108.45418950083
1043,1044142.8571428572
1044,384050.68641738035
1045,395663.17045514804
1046,716604.520037697
1047,928000.0
1048,1375000.0
1049,1267857.142857143
1050,810452.7029177045
1051,451912.7516778777
1052,2433615.2035568315
1053,1279116.677255488
1054,2428547.927092457
1055,512000.0
1056,460154.86753575265
1057,371182.80204467895
1058,1270897.022487386
1059,1834322.8374363908
1060,478281.22362565156
1061,217019.00295628668
1062,4891178.592927509
1063,1163438.261978003
1064,435000.0
1065,530400.0
1066,408233.1094889854
1067,427771.8685488501
1068,701499.307316572
1069,876040.9359412102
1070,1160763.3217656408
1071,1600000.0
1072,2500000.0
1073,768913.484228457
1074,437230.40700794663
1075,439459.27912047884
1076,370196.3869052501
1077,411200.2792324955
1078,237078.98894154874
1079,400000.0
1080,738154.4103966713
1081,340000.0
1082,772666.6666666666
1083,1400000.0
1084,359282.33001788566
1085,613092.9926265267
1086,272888.38782412605
1087,394028.75475719565
1088,612701.2906428779
1089,404000.0
1090,341728.178962769
1091,1585917.2902813018
1092,651600.4761708935
1093,452400.1835704439
1094,816028.1774163338
1095,298255.42688252445
1096,662833.6506695077
1097,914983.2644372456
1098,830500.0
1099,601946.5648854967
1100,1066250.0
1101,893692.2373945484
1102,554735.0371252852
1103,1195000.0
1104,711248.8582701138
1105,551747.2848121838
1106,550853.2635409263
1107,1309185.378487342
1108,694750.0
1109,294547.0868923726
1110,943874.7784998008
1111,1508336.581063976
1112,1236213.1441531186
1113,309117.64705882914
1114,427569.1836214351
1115,1592895.9534224437
1116,870000.0
1117,315105.3969103731
1118,670000.0
1119,680000.0
1120,389916.198200215
1121,1338679.4094217045
1122,376886.6666666765
1123,1355443.598925583
1124,470000.0
1125,1093260.6018794612
1126,351271.2765957446
1127,1044142.8571428572
1128,264583.74606173707
1129,1009356.1670945206
1130,350000.0
1131,447075.49308546813
1132,610000.0
1133,489899.0908414421
1134,3450000.0
1135,636073.5199171734
1136,2469925.4728211374
1137,1047091.8489247953
1138,305000.0
1139,747367.4232619969
1140,504979.19047192915
1141,314406.0990098971
1142,525099.1831971996
1143,460000.0
1144,405733.1211815423
1145,530000.0
1146,358250.0
1147,745500.0
1148,1541680.0
1149,1620883.8544266552
1150,536781.1660715003
1151,378586.73872780584
1152,5000000.0
1153,1081314.1987008394
1154,267326.65703076945
1155,551319.7784203592
1156,670000.0
1157,357277.6182296366
1158,217024.39024390426
1159,672184.4295119018
1160,534125.0
1161,527333.3333332958
1162,423333.3333333333
1163,661286.1878452881
1164,465181.6495875586
1165,1509566.4891622246
1166,328272.1561063751
1167,459965.13832122483
1168,429975.30127025826
1169,734536.2973016052
1170,2750000.0
1171,1516739.6054329586
1172,638004.5829782839
1173,688787.0388609789
1174,695095.732832617
1175,358931.0
1176,270000.0
1177,566424.7189846926
1178,1027787.3037959717
1179,1900190.247114463
1180,572835.7852850994
1181,831339.439309488
1182,267944.9589634295
1183,198414.63414635253
1184,533409.0478572873
1185,423710.22208539443
1186,283919.7295785283
1187,397119.0757137808
1188,1029359.4710263243
1189,261367.52136751122
1190,1400000.1047142157
1191,300000.0
1192,371000.0
1193,1536429.556343171
1194,421483.6229278654
1195,302603.0135486124
1196,239603.76472443232
1197,380000.0
1198,519388.22409924737
1199,307500.0
1200,428863.85896180285
1201,860593.7264238537
1202,690000.0
1203,209540.4651162786
1204,269983.29993319977
1205,380897.84885310143
1206,415931.42062539305
1207,240000.0
1208,1810062.6520741605
1209,653142.8571428572
1210,385600.91024887376
1211,1211688.9437751959
1212,300000.0
1213,779002.7888011815
1214,1066250.0
1215,234715.18248009315
1216,461937.97886779206
1217,1420937.763984024
1218,382178.86468609003
1219,460824.2525688204
1220,1436732.8238841116
1221,405000.0
1222,231649.962538408
1223,376666.6666666667
1224,890000.0
1225,524615.2138190886
1226,369508.7813582802
1227,350000.0
1228,619048.8937351697
1229,877289.9763562182
1230,345516.12903226237
1231,1154848.4543529148
1232,279565.904338376
1233,570000.0
1234,601833.2794298751
1235,1123631.0061073944
1236,300000.0
1237,2154570.6542866156
1238,445749.98555359675
1239,594297.0006448823
1240,324701.0413006241
1241,861629.8068089144
1242,398589.1934179983
1243,280553.89338385576
1244,327442.4390243768
1245,525133.5185099847
1246,2331672.846548797
1247,1647310.7514003934
1248,190000.0
1249,340000.0
1250,297261.53846154833
1251,584082.2286975333
1252,1903206.153846142
1253,495000.12454345555
1254,447000.0
1255,1250000.3727700103
1256,578552.1337365926
1257,426697.5
1258,691687.8834079341
1259,1265276.847509897
1260,618000.0
1261,378335.2033763702
1262,303696.3415056112
1263,860000.0
1264,386167.556029888
1265,1352646.332542308
1266,355686.84788403165
1267,470000.0
1268,410000.0
1269,298273.81957281736
1270,844553.5
1271,1171671.8007739082
1272,734667.0373222671
1273,888284.0196101663
1274,480000.0
1275,301709.2431490995
1276,1210687.6823567415
1277,538401.580705311
1278,838750.0
1279,2029290.734376652
1280,210655.7377049147
1281,406845.3642228179
1282,1443334.0316492305
1283,750494.9668328018
1284,661438.2198696922
1285,1039898.5867403058
1286,397516.7987141903
1287,376017.2413793036
1288,398000.0
1289,278000.0
1290,1734933.547738607
1291,912915.9517215963
1292,450000.0
1293,569999.9412445604
1294,2048748.3015905418
1295,400000.0
1296,593687.1271965179
1297,589194.331690345
1298,242539.0172337561
1299,518085.53971487307
1300,1650821.59181046
1301,381192.66055045783
1302,955803.5622085201
1303,675345.634135953
1304,439222.42067449784
1305,853115.3049146689
1306,800000.0
1307,435327.6123160863
1308,1000989.185106014
1309,771574.1314995108
1310,342121.95121952874
1311,473750.0
1312,349768.05251170316
1313,800201.2478248962
1314,238425.03348772225
1315,1200000.0
1316,943631.4895836624
1317,425000.0
1318,326666.6666666667
1319,430843.7743701352
1320,667644.0622741383
1321,1527303.2702617743
1322,833518.1509433826
1323,831737.2881355787
1324,570000.0
1325,515977.8807416512
1326,934471.4964158298
1327,570000.0
1328,250488.00947222856
1329,210000.0
1330,391326.03669459524
1331,349000.0
1332,1254534.8049407683
1333,591527.7777777638
1334,766171.5962680974
1335,890500.0
1336,609118.1073298956
1337,440000.0
1338,392800.0
1339,606276.7710049371
1340,395826.91816551564
1341,791517.3302418508
1342,478256.45903063624
1343,1787236.502675241
1344,1200000.0
1345,912500.0
1346,2325854.7574827326
1347,829924.2271772198
1348,569363.475117514
1349,699796.9435806668
1350,447303.7755831156
1351,384160.464262808
1352,546000.0
1353,941776.6070433174
1354,593536.4987599491
1355,544328.0843518957
1356,410000.0
1357,510405.8605336072
1358,394707.4652990461
1359,522017.0577994119
1360,515595.47783081874
1361,575573.8571428572
1362,713853.4891160248
1363,531496.3792754245
1364,700000.0
1365,600205.9507801563
1366,1345305.101662236
1367,1284652.4051552794
1368,367666.6666666667
1369,307702.312138726
1370,400455.7431834246
1371,270342.17391300504
1372,898870.9677424353
1373,362500.0
1374,346424.301959388
1375,1564421.3337289605
1376,470000.0
1377,490000.0
1378,329779.10974673706
1379,260000.0
1380,359428.5714284773
1381,361435.45960450295
1382,833323.0854032825
1383,340301.23477980983
1384,724712.6648588328
1385,567231.7347770992
1386,1116666.6666666667
1387,562744.8633377338
1388,632145.7685070657
1389,367582.68332821527
1390,3200000.0
1391,807081.9509344568
1392,347229.8189563367
1393,336150.3651527287
1394,370000.0
1395,951550.1043841337
1396,219835.79645017878
1397,702388.4941177337
1398,582270.6310808859
1399,770000.1483697044
1400,1069007.4906366926
1401,355614.3293928855
1402,416000.0
1403,901996.0931032812
1404,360000.0
1405,1933333.3333333333
1406,389764.8552361581
1407,445200.0
1408,459786.27433161135
1409,699798.7893733869
1410,1166855.490015372
1411,196898.5782392318
1412,1335315.0
1413,1072200.0
1414,1488127.688738805
1415,898185.2754713021
1416,431916.1231110386
1417,1598982.338073984
1418,596681.0344827559
1419,414664.69946555886
1420,700000.0
1421,3854879.84862437
1422,1200000.0
1423,588665.8525556689
1424,206983.24022344773
1425,424276.04938271036
1426,344537.4641362354
1427,1288308.2373820057
1428,749999.3782995486
1429,768775.5506429629
1430,878984.7367955282
1431,751500.6781445123
1432,567325.3689711852
1433,628781.0954654787
1434,290000.0
1435,595000.0
1436,574812.7035025065
1437,1063737.5918328864
1438,2437856.6009119977
1439,3031890.7436968368
1440,890500.0
1441,518085.53971487307
